date,country_code,label,views
2023-08-02,CA,political,646143
2023-08-02,GB,No QID,3704
2023-08-02,GB,non-political,3749033
2023-08-02,GB,political,1325946
2023-08-02,IN,No QID,30361
2023-08-02,IN,non-political,5929874
2023-08-02,IN,political,2360481
2023-08-02,US,No QID,32111
2023-08-02,US,non-political,19285682
2023-08-02,US,political,8435455
2023-08-03,AU,No QID,1286
2023-08-03,AU,non-political,938197
2023-08-03,AU,political,387824
2023-08-03,CA,No QID,4962
2023-08-03,CA,non-political,1446766
2023-08-03,CA,political,636257
2023-08-03,GB,No QID,3198
2023-08-03,GB,non-political,3596743
2023-08-03,GB,political,1272909
2023-08-03,IN,No QID,29353
2023-08-03,IN,non-political,6013973
2023-08-03,IN,political,2415653
2023-08-03,US,No QID,13046
2023-08-03,US,non-political,18739471
2023-08-03,US,political,8340584
2023-08-04,AU,No QID,1605
2023-08-04,AU,non-political,1073657
2023-08-04,AU,political,382091
2023-08-04,CA,No QID,4139
2023-08-04,CA,non-political,1433423
2023-08-04,CA,political,596518
2023-08-04,GB,No QID,3348
2023-08-04,GB,non-political,3937836
2023-08-04,GB,political,1328773
2023-08-04,IN,No QID,30609
2023-08-04,IN,non-political,6269700
2023-08-04,IN,political,2436600
2023-08-04,US,No QID,62151
2023-08-04,US,non-political,19703165
2023-08-04,US,political,8251243
2023-08-05,AU,No QID,2003
2023-08-05,AU,non-political,1218152
2023-08-05,AU,political,354740
2023-08-05,CA,No QID,4029
2023-08-05,CA,non-political,1456350
2023-08-05,CA,political,551499
2023-08-05,GB,No QID,4184
2023-08-05,GB,non-political,4503980
2023-08-05,GB,political,1430065
2023-08-05,IN,No QID,32805
2023-08-05,IN,non-political,6092480
2023-08-05,IN,political,2381944
2023-08-05,US,No QID,8495
2023-08-05,US,non-political,20333565
2023-08-05,US,political,7730478
2023-08-06,AU,No QID,2353
2023-08-06,AU,non-political,1366769
2023-08-06,AU,political,405263
2023-08-06,CA,No QID,4631
2023-08-06,CA,non-political,1674051
2023-08-06,CA,political,594642
2023-08-06,GB,No QID,5023
2023-08-06,GB,non-political,4444842
2023-08-06,GB,political,1441436
2023-08-06,IN,No QID,35236
2023-08-06,IN,non-political,6563752
2023-08-06,IN,political,2513465
2023-08-06,US,No QID,17774
2023-08-06,US,non-political,22878289
2023-08-06,US,political,8155093
2023-08-07,AU,No QID,1379
2023-08-07,AU,non-political,1458707
2023-08-07,AU,political,438486
2023-08-07,CA,No QID,4811
2023-08-07,CA,non-political,1815122
2023-08-07,CA,political,651457
2023-08-07,GB,No QID,3078
2023-08-07,GB,non-political,3815211
2023-08-07,GB,political,1442541
2023-08-07,IN,No QID,30807
2023-08-07,IN,non-political,6009957
2023-08-07,IN,political,2648026
2023-08-07,US,No QID,37797
2023-08-07,US,non-political,20841172
2023-08-07,US,political,8509210
2023-08-08,AU,No QID,896
2023-08-08,AU,non-political,1114870
2023-08-08,AU,political,409249
2023-08-08,CA,No QID,4035
2023-08-08,CA,non-political,1656539
2023-08-08,CA,political,629499
2023-08-08,GB,No QID,2853
2023-08-08,GB,non-political,3748957
2023-08-08,GB,political,1363046
2023-08-08,IN,No QID,30145
2023-08-08,IN,non-political,5881558
2023-08-08,IN,political,2627083
2023-08-08,US,No QID,16228
2023-08-08,US,non-political,19227115
2023-08-08,US,political,8315109
2023-08-09,AU,No QID,693
2023-08-09,AU,non-political,977506
2023-08-09,AU,political,402123
2023-08-09,CA,No QID,3717
2023-08-09,CA,non-political,1569185
2023-08-09,CA,political,606637
2023-08-09,GB,No QID,2432
2023-08-09,GB,non-political,3579145
2023-08-09,GB,political,1246813
2023-08-09,IN,No QID,33003
2023-08-09,IN,non-political,6046042
2023-08-09,IN,political,2540276
2023-08-09,US,No QID,33144
2023-08-09,US,non-political,18992105
2023-08-09,US,political,8324560
2023-08-10,AU,No QID,1076
2023-08-10,AU,non-political,984267
2023-08-10,AU,political,428705
2023-08-10,CA,No QID,3691
2023-08-10,CA,non-political,1510335
2023-08-10,CA,political,611333
2023-08-10,GB,No QID,2876
2023-08-10,GB,non-political,3567428
2023-08-10,GB,political,1232137
2023-08-10,IN,No QID,46056
2023-08-10,IN,non-political,6330866
2023-08-10,IN,political,2614023
2023-08-10,US,No QID,12740
2023-08-10,US,non-political,18529096
2023-08-10,US,political,8652737
2023-08-11,AU,No QID,1243
2023-08-11,AU,non-political,1113966
2023-08-11,AU,political,390130
2023-08-11,CA,No QID,3063
2023-08-11,CA,non-political,1461744
2023-08-11,CA,political,587355
2023-08-11,GB,No QID,2488
2023-08-11,GB,non-political,3909085
2023-08-11,GB,political,1222522
2023-08-11,IN,No QID,37112
2023-08-11,IN,non-political,6827731
2023-08-11,IN,political,2486691
2023-08-11,US,No QID,9445
2023-08-11,US,non-political,18725481
2023-08-11,US,political,8450634
2023-08-12,AU,No QID,1882
2023-08-12,AU,non-political,1839087
2023-08-12,AU,political,385814
2023-08-12,CA,No QID,3226
2023-08-12,CA,non-political,1609280
2023-08-12,CA,political,576173
2023-08-12,GB,No QID,3013
2023-08-12,GB,non-political,4811576
2023-08-12,GB,political,1423652
2023-08-12,IN,No QID,37433
2023-08-12,IN,non-political,7545967
2023-08-12,IN,political,2425304
2023-08-12,US,No QID,12460
2023-08-12,US,non-political,20199151
2023-08-12,US,political,8012846
2023-08-13,AU,No QID,1757
2023-08-13,AU,non-political,1641058
2023-08-13,AU,political,417313
2023-08-13,CA,No QID,3428
2023-08-13,CA,non-political,1780009
2023-08-13,CA,political,608115
2023-08-13,GB,No QID,3211
2023-08-13,GB,non-political,4789630
2023-08-13,GB,political,1425184
2023-08-13,IN,No QID,39067
2023-08-13,IN,non-political,8534634
2023-08-13,IN,political,2565885
2023-08-13,US,No QID,10133
2023-08-13,US,non-political,21744111
2023-08-13,US,political,8332761
2023-08-14,AU,No QID,1142
2023-08-14,AU,non-political,1264230
2023-08-14,AU,political,440662
2023-08-14,CA,No QID,3912
2023-08-14,CA,non-political,1599560
2023-08-14,CA,political,637322
2023-08-14,GB,No QID,2417
2023-08-14,GB,non-political,4012663
2023-08-14,GB,political,1320889
2023-08-14,IN,No QID,32988
2023-08-14,IN,non-political,7631326
2023-08-14,IN,political,2624490
2023-08-14,US,No QID,34801
2023-08-14,US,non-political,19985059
2023-08-14,US,political,9180043
2023-08-15,AU,No QID,863
2023-08-15,AU,non-political,1129118
2023-08-15,AU,political,412653
2023-08-15,CA,No QID,3713
2023-08-15,CA,non-political,1489682
2023-08-15,CA,political,618724
2023-08-15,GB,No QID,2057
2023-08-15,GB,non-political,3623395
2023-08-15,GB,political,1260855
2023-08-15,IN,No QID,33030
2023-08-15,IN,non-political,8353235
2023-08-15,IN,political,2741957
2023-08-15,US,No QID,39202
2023-08-15,US,non-political,19171446
2023-08-15,US,political,8946388
2023-08-16,AU,No QID,999
2023-08-16,AU,non-political,1609884
2023-08-16,AU,political,407266
2023-08-16,CA,No QID,3612
2023-08-16,CA,non-political,1472145
2023-08-16,CA,political,604315
2023-08-16,GB,No QID,1881
2023-08-16,GB,non-political,4223182
2023-08-16,GB,political,1394408
2023-08-16,IN,No QID,33083
2023-08-16,IN,non-political,7072930
2023-08-16,IN,political,2530107
2023-08-16,US,No QID,60854
2023-08-16,US,non-political,18972772
2023-08-16,US,political,8713116
2023-08-17,AU,No QID,1411
2023-08-17,AU,non-political,1162623
2023-08-17,AU,political,405144
2023-08-17,CA,No QID,3131
2023-08-17,CA,non-political,1421204
2023-08-17,CA,political,612155
2023-08-17,GB,No QID,1677
2023-08-17,GB,non-political,3985521
2023-08-17,GB,political,1351306
2023-08-17,IN,No QID,35558
2023-08-17,IN,non-political,6763917
2023-08-17,IN,political,2488259
2023-08-17,US,No QID,38833
2023-08-17,US,non-political,18530365
2023-08-17,US,political,8762062
2023-08-18,AU,No QID,1798
2023-08-18,AU,non-political,1192756
2023-08-18,AU,political,402385
2023-08-18,CA,No QID,2872
2023-08-18,CA,non-political,1447355
2023-08-18,CA,political,620351
2023-08-18,GB,No QID,7160
2023-08-18,GB,non-political,4181494
2023-08-18,GB,political,1470076
2023-08-18,IN,No QID,33417
2023-08-18,IN,non-political,6884678
2023-08-18,IN,political,2528423
2023-08-18,US,No QID,24804
2023-08-18,US,non-political,18630041
2023-08-18,US,political,8648322
2023-08-19,AU,No QID,2625
2023-08-19,AU,non-political,1462853
2023-08-19,AU,political,374304
2023-08-19,CA,No QID,2783
2023-08-19,CA,non-political,1491412
2023-08-19,CA,political,579480
2023-08-19,GB,No QID,7251
2023-08-19,GB,non-political,4215362
2023-08-19,GB,political,1476417
2023-08-19,IN,No QID,33440
2023-08-19,IN,non-political,7167476
2023-08-19,IN,political,2466075
2023-08-19,US,No QID,16792
2023-08-19,US,non-political,19851608
2023-08-19,US,political,7943324
2023-08-20,AU,No QID,2352
2023-08-20,AU,non-political,1532467
2023-08-20,AU,political,422852
2023-08-20,CA,No QID,2714
2023-08-20,CA,non-political,1711975
2023-08-20,CA,political,616634
2023-08-20,GB,No QID,6441
2023-08-20,GB,non-political,5138608
2023-08-20,GB,political,1759714
2023-08-20,IN,No QID,35543
2023-08-20,IN,non-political,7551467
2023-08-20,IN,political,2636324
2023-08-20,US,No QID,20022
2023-08-20,US,non-political,22001731
2023-08-20,US,political,8366078
2023-08-21,AU,No QID,1724
2023-08-21,AU,non-political,1107300
2023-08-21,AU,political,426387
2023-08-21,CA,No QID,3254
2023-08-21,CA,non-political,1553290
2023-08-21,CA,political,631795
2023-08-21,GB,No QID,3990
2023-08-21,GB,non-political,3928789
2023-08-21,GB,political,1688288
2023-08-21,IN,No QID,30935
2023-08-21,IN,non-political,6646144
2023-08-21,IN,political,2495228
2023-08-21,US,No QID,28601
2023-08-21,US,non-political,20036054
2023-08-21,US,political,8790667
2023-08-22,AU,No QID,1029
2023-08-22,AU,non-political,1015100
2023-08-22,AU,political,448494
2023-08-22,CA,No QID,3204
2023-08-22,CA,non-political,1424315
2023-08-22,CA,political,622666
2023-08-22,GB,No QID,3415
2023-08-22,GB,non-political,3571418
2023-08-22,GB,political,1489520
2023-08-22,IN,No QID,40188
2023-08-22,IN,non-political,6793085
2023-08-22,IN,political,2537981
2023-08-22,US,No QID,66810
2023-08-22,US,non-political,18958707
2023-08-22,US,political,8943182
2023-08-23,AU,No QID,870
2023-08-23,AU,non-political,978508
2023-08-23,AU,political,431042
2023-08-23,CA,No QID,3098
2023-08-23,CA,non-political,1431520
2023-08-23,CA,political,659468
2023-08-23,GB,No QID,3169
2023-08-23,GB,non-political,3452227
2023-08-23,GB,political,1501533
2023-08-23,IN,No QID,56705
2023-08-23,IN,non-political,8109949
2023-08-23,IN,political,3282094
2023-08-23,US,No QID,68860
2023-08-23,US,non-political,19227592
2023-08-23,US,political,9274214
2023-08-24,AU,No QID,808
2023-08-24,AU,non-political,949313
2023-08-24,AU,political,452451
2023-08-24,CA,No QID,2892
2023-08-24,CA,non-political,1392536
2023-08-24,CA,political,694830
2023-08-24,GB,No QID,3005
2023-08-24,GB,non-political,3462224
2023-08-24,GB,political,1455168
2023-08-24,IN,No QID,107329
2023-08-24,IN,non-political,7614930
2023-08-24,IN,political,3020057
2023-08-24,US,No QID,66782
2023-08-24,US,non-political,18939642
2023-08-24,US,political,11066563
2023-08-25,AU,No QID,2406
2023-08-25,AU,non-political,1058646
2023-08-25,AU,political,403262
2023-08-25,CA,No QID,3464
2023-08-25,CA,non-political,1447196
2023-08-25,CA,political,640942
2023-08-25,GB,No QID,3325
2023-08-25,GB,non-political,3795546
2023-08-25,GB,political,1414564
2023-08-25,IN,No QID,66671
2023-08-25,IN,non-political,7038773
2023-08-25,IN,political,2589465
2023-08-25,US,No QID,44173
2023-08-25,US,non-political,19517796
2023-08-25,US,political,9271313
2023-08-26,AU,No QID,2302
2023-08-26,AU,non-political,1161416
2023-08-26,AU,political,371500
2023-08-26,CA,No QID,3230
2023-08-26,CA,non-political,1572087
2023-08-26,CA,political,593738
2023-08-26,GB,No QID,3966
2023-08-26,GB,non-political,4108595
2023-08-26,GB,political,1546570
2023-08-26,IN,No QID,33890
2023-08-26,IN,non-political,7007112
2023-08-26,IN,political,2505846
2023-08-26,US,No QID,11419
2023-08-26,US,non-political,21230193
2023-08-26,US,political,8226580
2023-08-27,AU,No QID,2099
2023-08-27,AU,non-political,1173478
2023-08-27,AU,political,405307
2023-08-27,CA,No QID,2881
2023-08-27,CA,non-political,1616571
2023-08-27,CA,political,618974
2023-08-27,GB,No QID,4160
2023-08-27,GB,non-political,4298250
2023-08-27,GB,political,1476971
2023-08-27,IN,No QID,39541
2023-08-27,IN,non-political,7242777
2023-08-27,IN,political,2600811
2023-08-27,US,No QID,10049
2023-08-27,US,non-political,22104375
2023-08-27,US,political,8775930
2023-08-28,AU,No QID,1249
2023-08-28,AU,non-political,974034
2023-08-28,AU,political,421381
2023-08-28,CA,No QID,3343
2023-08-28,CA,non-political,1513229
2023-08-28,CA,political,641135
2023-08-28,GB,No QID,3722
2023-08-28,GB,non-political,4099461
2023-08-28,GB,political,1479227
2023-08-28,IN,No QID,32580
2023-08-28,IN,non-political,6431629
2023-08-28,IN,political,2509784
2023-08-28,US,No QID,11340
2023-08-28,US,non-political,20163765
2023-08-28,US,political,9168313
2023-08-29,AU,No QID,1201
2023-08-29,AU,non-political,964005
2023-08-29,AU,political,432604
2023-08-29,CA,No QID,3118
2023-08-29,CA,non-political,1399478
2023-08-29,CA,political,603139
2023-08-29,GB,No QID,2434
2023-08-29,GB,non-political,3617372
2023-08-29,GB,political,1319287
2023-08-29,IN,No QID,30090
2023-08-29,IN,non-political,6228627
2023-08-29,IN,political,2487652
2023-08-29,US,No QID,17530
2023-08-29,US,non-political,20014261
2023-08-29,US,political,8873011
2023-08-30,AU,No QID,974
2023-08-30,AU,non-political,943533
2023-08-30,AU,political,441081
2023-08-30,CA,No QID,3439
2023-08-30,CA,non-political,1403965
2023-08-30,CA,political,611028
2023-08-30,GB,No QID,2026
2023-08-30,GB,non-political,3483546
2023-08-30,GB,political,1297770
2023-08-30,IN,No QID,30567
2023-08-30,IN,non-political,6262525
2023-08-30,IN,political,2363117
2023-08-30,US,No QID,33005
2023-08-30,US,non-political,18829290
2023-08-30,US,political,8781341
2023-08-31,AU,No QID,971
2023-08-31,AU,non-political,957740
2023-08-31,AU,political,416899
2023-08-31,CA,No QID,3320
2023-08-31,CA,non-political,1332873
2023-08-31,CA,political,603543
2023-08-31,GB,No QID,2217
2023-08-31,GB,non-political,3674003
2023-08-31,GB,political,1467273
2023-08-31,IN,No QID,30444
2023-08-31,IN,non-political,6266095
2023-08-31,IN,political,2409994
2023-08-31,US,No QID,11771
2023-08-31,US,non-political,18137527
2023-08-31,US,political,8774327
2023-09-01,AU,No QID,832
2023-09-01,AU,non-political,1018497
2023-09-01,AU,political,395795
2023-09-01,CA,No QID,3378
2023-09-01,CA,non-political,1328156
2023-09-01,CA,political,558353
2023-09-01,GB,No QID,2208
2023-09-01,GB,non-political,4097341
2023-09-01,GB,political,1350988
2023-09-01,IN,No QID,29873
2023-09-01,IN,non-political,6301689
2023-09-01,IN,political,2567263
2023-09-01,US,No QID,7542
2023-09-01,US,non-political,17931328
2023-09-01,US,political,8475055
2023-09-02,AU,No QID,1341
2023-09-02,AU,non-political,1143201
2023-09-02,AU,political,395675
2023-09-02,CA,No QID,3392
2023-09-02,CA,non-political,1517832
2023-09-02,CA,political,550442
2023-09-02,GB,No QID,2995
2023-09-02,GB,non-political,4741112
2023-09-02,GB,political,1373635
2023-09-02,IN,No QID,29151
2023-09-02,IN,non-political,7868685
2023-09-02,IN,political,2620804
2023-09-02,US,No QID,9661
2023-09-02,US,non-political,21649452
2023-09-02,US,political,7771412
2023-09-03,AU,No QID,926
2023-09-03,AU,non-political,1146359
2023-09-03,AU,political,394892
2023-09-03,CA,No QID,3325
2023-09-03,CA,non-political,1675276
2023-09-03,CA,political,596554
2023-09-03,GB,No QID,2555
2023-09-03,GB,non-political,4388457
2023-09-03,GB,political,1379821
2023-09-03,IN,No QID,33787
2023-09-03,IN,non-political,7280387
2023-09-03,IN,political,2750974
2023-09-03,US,No QID,8491
2023-09-03,US,non-political,22334484
2023-09-03,US,political,8639367
2023-09-04,AU,No QID,989
2023-09-04,AU,non-political,1034316
2023-09-04,AU,political,418645
2023-09-04,CA,No QID,3296
2023-09-04,CA,non-political,1865975
2023-09-04,CA,political,653194
2023-09-04,GB,No QID,1971
2023-09-04,GB,non-political,3479950
2023-09-04,GB,political,1372327
2023-09-04,IN,No QID,29362
2023-09-04,IN,non-political,6716455
2023-09-04,IN,political,2762362
2023-09-04,US,No QID,8444
2023-09-04,US,non-political,24672396
2023-09-04,US,political,11248143
2023-09-05,AU,No QID,911
2023-09-05,AU,non-political,996168
2023-09-05,AU,political,434786
2023-09-05,CA,No QID,3940
2023-09-05,CA,non-political,1562269
2023-09-05,CA,political,624384
2023-09-05,GB,No QID,2151
2023-09-05,GB,non-political,3476214
2023-09-05,GB,political,1327680
2023-09-05,IN,No QID,29877
2023-09-05,IN,non-political,6382836
2023-09-05,IN,political,3044679
2023-09-05,US,No QID,33156
2023-09-05,US,non-political,23173168
2023-09-05,US,political,11050049
2023-09-06,AU,No QID,1264
2023-09-06,AU,non-political,921236
2023-09-06,AU,political,414650
2023-09-06,CA,No QID,3993
2023-09-06,CA,non-political,1406207
2023-09-06,CA,political,596295
2023-09-06,GB,No QID,2538
2023-09-06,GB,non-political,3390530
2023-09-06,GB,political,1332300
2023-09-06,IN,No QID,25966
2023-09-06,IN,non-political,6373864
2023-09-06,IN,political,2794035
2023-09-06,US,No QID,17576
2023-09-06,US,non-political,21765815
2023-09-06,US,political,8962493
2023-09-07,AU,No QID,1934
2023-09-07,AU,non-political,1008902
2023-09-07,AU,political,404803
2023-09-07,CA,No QID,4488
2023-09-07,CA,non-political,1463871
2023-09-07,CA,political,607531
2023-09-07,GB,No QID,2145
2023-09-07,GB,non-political,3444007
2023-09-07,GB,political,1323872
2023-09-07,IN,No QID,26945
2023-09-07,IN,non-political,7169514
2023-09-07,IN,political,2746257
2023-09-07,US,No QID,14832
2023-09-07,US,non-political,21423843
2023-09-07,US,political,8649217
2023-09-08,AU,No QID,2745
2023-09-08,AU,non-political,1147661
2023-09-08,AU,political,381778
2023-09-08,CA,No QID,4694
2023-09-08,CA,non-political,1560257
2023-09-08,CA,political,614979
2023-09-08,GB,No QID,2409
2023-09-08,GB,non-political,3670454
2023-09-08,GB,political,1375712
2023-09-08,IN,No QID,30119
2023-09-08,IN,non-political,7574584
2023-09-08,IN,political,2793144
2023-09-08,US,No QID,12217
2023-09-08,US,non-political,20777430
2023-09-08,US,political,8209060
2023-09-09,AU,No QID,3158
2023-09-09,AU,non-political,1204464
2023-09-09,AU,political,374806
2023-09-09,CA,No QID,4128
2023-09-09,CA,non-political,1628145
2023-09-09,CA,political,614271
2023-09-09,GB,No QID,2940
2023-09-09,GB,non-political,3978970
2023-09-09,GB,political,1640509
2023-09-09,IN,No QID,35760
2023-09-09,IN,non-political,7612896
2023-09-09,IN,political,3051402
2023-09-09,US,No QID,15007
2023-09-09,US,non-political,22150153
2023-09-09,US,political,7996001
2023-09-10,AU,No QID,1758
2023-09-10,AU,non-political,1244501
2023-09-10,AU,political,436542
2023-09-10,CA,No QID,4999
2023-09-10,CA,non-political,1858978
2023-09-10,CA,political,673178
2023-09-10,GB,No QID,2829
2023-09-10,GB,non-political,4245051
2023-09-10,GB,political,1593350
2023-09-10,IN,No QID,35226
2023-09-10,IN,non-political,8195674
2023-09-10,IN,political,3117509
2023-09-10,US,No QID,17851
2023-09-10,US,non-political,24335380
2023-09-10,US,political,8401796
